palatable,height,color,family,name
True,0.762,Purple,Fabaceae,Vigna unguiculata
False,0.09144000000000001,Blue,Apocynaceae,Vinca minor
False,0.1524,White,Violaceae,Viola macloskeyi
False,0.39624000000000004,Yellow,Violaceae,Viola pubescens
False,0.09144000000000001,Purple,Violaceae,Viola sororia
True,9.144,Green,Vitaceae,Vitis aestivalis
True,15.24,Green,Vitaceae,Vitis cinerea
True,9.144,White,Vitaceae,Vitis palmata
False,13.716000000000001,White,Vitaceae,Vitis riparia
True,9.144,White,Vitaceae,Vitis rotundifolia
True,25.2984,White,Vitaceae,Vitis vulpina
False,0.45720000000000005,Yellow,Poaceae,Vulpia myuros
False,15.24,Purple,Fabaceae,Wisteria frutescens
False,0.762,Yellow,Asteraceae,Wyethia amplexicaulis
True,0.762,White,Asteraceae,Wyethia mollis
False,1.524,White,Liliaceae,Xerophyllum tenax
True,4.572,White,Agavaceae,Yucca aloifolia
False,1.2192,White,Agavaceae,Yucca baccata
False,9.144,White,Agavaceae,Yucca brevifolia var. brevifolia
False,6.096,White,Agavaceae,Yucca elata
False,0.3048,White,Agavaceae,Yucca glauca
True,2.4384,Yellow,Poaceae,Zea mays
False,27.127200000000002,Green,Ulmaceae,Zelkova serrata
False,1.8288000000000002,White,Ericaceae,Zenobia pulverulenta
False,0.48768000000000006,Green,Liliaceae,Zigadenus paniculatus
True,2.9870400000000004,Green,Poaceae,Zizania aquatica
False,2.7432000000000003,Yellow,Poaceae,Zizaniopsis miliacea
False,0.12192000000000001,Yellow,Poaceae,Zoysia japonica
False,0.12192000000000001,Yellow,Poaceae,Zoysia matrella
